electrode,T,j,step_name,expression,result,values
Ni-HER,298.0,0.21204081632653063,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3281313912218755,"{'V_rev': 1.2298732968034478, 'eta_act': 0.07843063460212668, 'eta_ohm': 0.019126359928305404, 'eta_conc': 0.0007010998879956109}"
Ni-HER,298.0,0.23224489795918368,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.23224489795918368,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.23224489795918368,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.080767832885182,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.23224489795918368, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.23224489795918368,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.23224489795918368,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.23224489795918368,Perdida ohmica total,η_ohm = j · R_total,0.020948794608673292,"{'j': 0.23224489795918368, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.23224489795918368,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.23224489795918368,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0007699451876734614,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.23224489795918368, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.23224489795918368,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3323598694849765,"{'V_rev': 1.2298732968034478, 'eta_act': 0.080767832885182, 'eta_ohm': 0.020948794608673292, 'eta_conc': 0.0007699451876734614}"
Ni-HER,298.0,0.2524489795918367,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.2524489795918367,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.2524489795918367,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.08290994628760608,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.2524489795918367, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.2524489795918367,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.2524489795918367,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.2524489795918367,Perdida ohmica total,η_ohm = j · R_total,0.022771229289041173,"{'j': 0.2524489795918367, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.2524489795918367,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.2524489795918367,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0008391616167632861,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.2524489795918367, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.2524489795918367,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3363936339968585,"{'V_rev': 1.2298732968034478, 'eta_act': 0.08290994628760608, 'eta_ohm': 0.022771229289041173, 'eta_conc': 0.0008391616167632861}"
Ni-HER,298.0,0.2726530612244898,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.2726530612244898,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.2726530612244898,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.08488704799125893,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.2726530612244898, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.2726530612244898,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.2726530612244898,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.2726530612244898,Perdida ohmica total,η_ohm = j · R_total,0.024593663969409065,"{'j': 0.2726530612244898, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.2726530612244898,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.2726530612244898,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0009087531983113544,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.2726530612244898, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.2726530612244898,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3402627619624272,"{'V_rev': 1.2298732968034478, 'eta_act': 0.08488704799125893, 'eta_ohm': 0.024593663969409065, 'eta_conc': 0.0009087531983113544}"
Ni-HER,298.0,0.29285714285714287,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.29285714285714287,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.29285714285714287,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.0867227521935492,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.29285714285714287, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.29285714285714287,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.29285714285714287,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.29285714285714287,Perdida ohmica total,η_ohm = j · R_total,0.026416098649776953,"{'j': 0.29285714285714287, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.29285714285714287,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.29285714285714287,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0009787240211353674,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.29285714285714287, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.29285714285714287,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3439908716679094,"{'V_rev': 1.2298732968034478, 'eta_act': 0.0867227521935492, 'eta_ohm': 0.026416098649776953, 'eta_conc': 0.0009787240211353674}"
Ni-HER,298.0,0.3130612244897959,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.3130612244897959,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.3130612244897959,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.08843594081583014,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.3130612244897959, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.3130612244897959,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.3130612244897959,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.3130612244897959,Perdida ohmica total,η_ohm = j · R_total,0.028238533330144838,"{'j': 0.3130612244897959, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.3130612244897959,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.3130612244897959,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0010490782412660169,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.3130612244897959, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.3130612244897959,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.347596849190689,"{'V_rev': 1.2298732968034478, 'eta_act': 0.08843594081583014, 'eta_ohm': 0.028238533330144838, 'eta_conc': 0.0010490782412660169}"
Ni-HER,298.0,0.333265306122449,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.333265306122449,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.333265306122449,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09004194917360751,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.333265306122449, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.333265306122449,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.333265306122449,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.333265306122449,Perdida ohmica total,η_ohm = j · R_total,0.030060968010512727,"{'j': 0.333265306122449, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.333265306122449,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.333265306122449,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0011198200834282581,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.333265306122449, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.333265306122449,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3510960340709965,"{'V_rev': 1.2298732968034478, 'eta_act': 0.09004194917360751, 'eta_ohm': 0.030060968010512727, 'eta_conc': 0.0011198200834282581}"
Ni-HER,298.0,0.353469387755102,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.353469387755102,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.353469387755102,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09155340209822119,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.353469387755102, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.353469387755102,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.353469387755102,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.353469387755102,Perdida ohmica total,η_ohm = j · R_total,0.03188340269088061,"{'j': 0.353469387755102, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.353469387755102,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.353469387755102,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0011909538425636133,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.353469387755102, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.353469387755102,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3545010554351131,"{'V_rev': 1.2298732968034478, 'eta_act': 0.09155340209822119, 'eta_ohm': 0.03188340269088061, 'eta_conc': 0.0011909538425636133}"
Ni-HER,298.0,0.37367346938775514,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.37367346938775514,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.37367346938775514,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09298081731540603,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.37367346938775514, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.37367346938775514,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.37367346938775514,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.37367346938775514,Perdida ohmica total,η_ohm = j · R_total,0.03370583737124851,"{'j': 0.37367346938775514, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.37367346938775514,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.37367346938775514,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.00126248388539488,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.37367346938775514, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.37367346938775514,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3578224353754973,"{'V_rev': 1.2298732968034478, 'eta_act': 0.09298081731540603, 'eta_ohm': 0.03370583737124851, 'eta_conc': 0.00126248388539488}"
Ni-HER,298.0,0.39387755102040817,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.39387755102040817,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.39387755102040817,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09433304974149753,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.39387755102040817, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.39387755102040817,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.39387755102040817,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.39387755102040817,Perdida ohmica total,η_ohm = j · R_total,0.03552827205161639,"{'j': 0.39387755102040817, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.39387755102040817,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.39387755102040817,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001334414652034669,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.39387755102040817, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.39387755102040817,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3610690332485964,"{'V_rev': 1.2298732968034478, 'eta_act': 0.09433304974149753, 'eta_ohm': 0.03552827205161639, 'eta_conc': 0.001334414652034669}"
Ni-HER,298.0,0.41408163265306125,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.41408163265306125,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.41408163265306125,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09561762451714162,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.41408163265306125, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.41408163265306125,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.41408163265306125,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.41408163265306125,Perdida ohmica total,η_ohm = j · R_total,0.037350706731984276,"{'j': 0.41408163265306125, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.41408163265306125,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.41408163265306125,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.001406750657639251,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.41408163265306125, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.41408163265306125,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3642483787102129,"{'V_rev': 1.2298732968034478, 'eta_act': 0.09561762451714162, 'eta_ohm': 0.037350706731984276, 'eta_conc': 0.001406750657639251}"
Ni-HER,298.0,0.4342857142857143,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.4342857142857143,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.4342857142857143,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.0968409906251497,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.4342857142857143, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.4342857142857143,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
Ni-HER,298.0,0.4342857142857143,R capa electrolito,R = delta / kappa(T),0.020048791756168367,"{'delta': 0.01, 'kappa_ref': 0.5, 'Ea_kappa': 12000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.4987831746480843}"
Ni-HER,298.0,0.4342857142857143,Perdida ohmica total,η_ohm = j · R_total,0.03917314141235216,"{'j': 0.4342857142857143, 'R_total': 0.090201312462653}"
Ni-HER,298.0,0.4342857142857143,j_lim (Arrhenius),j_lim = j_lim_ref * exp(-Ea/R * (1/T - 1/Tref)),3.9902653971846744,"{'j_lim_ref': 4.0, 'Ea': 12000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.15}"
Ni-HER,298.0,0.4342857142857143,η_conc,η = -(RT/(nF))·ln(1 - j/j_lim),0.0014794964941092586,"{'R': 8.314462618, 'T': 298.0, 'n': 2, 'F': 96485.33212, 'j': 0.4342857142857143, 'j_lim': 3.9902653971846744, 'prefactor': 0.012839826560800151}"
Ni-HER,298.0,0.4342857142857143,V_cell,V = V_rev + η_act + η_ohm + η_conc,1.3673669253350589,"{'V_rev': 1.2298732968034478, 'eta_act': 0.0968409906251497, 'eta_ohm': 0.03917314141235216, 'eta_conc': 0.0014794964941092586}"
Ni-HER,298.0,0.45448979591836736,Potencial reversible (aprox. lineal),V_rev = V_ref + (ΔS/(nF))·(T - T_ref),1.2298732968034478,"{'V_ref': 1.23, 'ΔS_ref': 163.0, 'n': 2, 'F': 96485.33212, 'T': 298.0, 'T_ref': 298.15, 'slope': 0.0008446879770143449}"
Ni-HER,298.0,0.45448979591836736,j0(T) Ni-HER,j0 = j0_ref * exp(-Ea/R * (1/T - 1/Tref)),0.01,"{'j0_ref': 0.01, 'Ea': 40000.0, 'R': 8.314462618, 'T': 298.0, 'T_ref': 298.0}"
Ni-HER,298.0,0.45448979591836736,η_act Tafel Ni-HER,η = (RT/(α·nF))·ln(j/j0),0.09800871678692875,"{'R': 8.314462618, 'T': 298.0, 'alpha': 0.5, 'n': 2, 'F': 96485.33212, 'j': 0.45448979591836736, 'j0': 0.01, 'prefactor': 0.025679653121600303}"
Ni-HER,298.0,0.45448979591836736,R capa membrana,R = delta / kappa(T),0.05015252070648465,"{'delta': 0.005, 'kappa_ref': 0.1, 'Ea_kappa': 15000, 'T': 298.0, 'T_ref': 298.15, 'kappa(T)': 0.0996958862598806}"
